"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2019-04-04","82.9","-0.5566","6.3532","Noah Syndergaard",543228,592789,"strikeout","swinging_strike",,,,,14,"Yan Gomes strikes out swinging.  ","R","R","R","NYM","WSH","S",2,"null",1,2,2019,"1.2484","0.0469","2.1721","2.1687",665742,475582,"null",0,2,"Top","null","null",,,467092,,"190404_173313","3.7992","-120.8041","-3.1956","11.5564","24.3110","-31.2730","3.3190","1.5130","null","null","null","83.4640","2348","6.6590",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.8402","null","null","0.00",1,0,0,"null",9,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-04-04","84.8","-0.6139","6.4001","Noah Syndergaard",543228,592789,"null","ball",,,,,14,"null","R","R","R","NYM","WSH","B","null","null",0,2,2019,"0.6225","-0.2762","2.6461","-1.4866","null",665742,475582,0,2,"Top","null","null",,,467092,,"190404_173231","6.3124","-122.7985","-11.2794","4.7494","26.9525","-32.6878","3.1032","1.4997","null","null","null","83.3250","2424","5.8310",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.6685","null","null","null","null","null","null","null",9,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","99.2","-0.6569","6.4035","Noah Syndergaard",543228,592789,"null","swinging_strike",,,,,3,"null","R","R","R","NYM","WSH","S","null","null",0,1,2019,"-0.5232","1.3598","0.5458","3.1614","null",665742,475582,0,2,"Top","null","null",,,467092,,"190404_173202","4.5487","-144.3221","-6.6970","-8.4261","33.1718","-11.6526","3.4670","1.5890","null","null","null","99.7940","2342","6.6010",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.8982","null","null","null","null","null","null","null",9,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-04-04","98.9","-0.6404","6.4144","Noah Syndergaard",543228,592789,"null","called_strike",,,,,12,"null","R","R","R","NYM","WSH","S","null","null",0,0,2019,"-0.7930","1.3599","0.8751","3.3716","null",665742,475582,0,2,"Top","null","null",,,467092,,"190404_173134","6.0331","-143.7744","-6.0523","-12.5383","35.5899","-11.9489","3.1972","1.5243","null","null","null","99.1390","2274","6.6300",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.8699","null","null","null","null","null","null","null",9,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","97.7","-0.7240","6.3557","Noah Syndergaard",475582,592789,"walk","ball",,,,,12,"Ryan Zimmerman walks.   Juan Soto to 2nd.  ","R","R","R","NYM","WSH","B","null","null",3,0,2019,"-0.6874","1.3944","0.3200","3.5624","null","null",665742,0,2,"Top","null","null",,,467092,,"190404_173055","4.4366","-142.2236","-5.2687","-10.4402","34.5269","-12.1147","3.4224","1.6226","null","null","null","98.0430","2296","6.5940",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9057","null","null","0.70",1,0,0,"null",8,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.5","-0.7569","6.4916","Noah Syndergaard",475582,592789,"null","ball",,,,,11,"null","R","R","R","NYM","WSH","B","null","null",2,0,2019,"-0.6868","1.5200","-0.6089","4.1150","null","null",665742,0,2,"Top","null","null",,,467092,,"190404_173028","2.0138","-143.3005","-4.4835","-9.9300","38.0078","-10.4274","3.2996","1.6226","null","null","null","98.2190","2366","6.4810",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.0181","null","null","null","null","null","null","null",8,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-04-04","89.4","-0.8614","6.3499","Noah Syndergaard",475582,592789,"null","ball",,,,,14,"null","R","R","R","NYM","WSH","B","null","null",1,0,2019,"0.4206","0.1104","1.6863","1.5003","null","null",665742,0,2,"Top","null","null",,,467092,,"190404_173003","5.3734","-129.9646","-6.1391","3.6157","26.8029","-29.8936","3.3978","1.6718","null","null","null","89.0050","2307","6.0620",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.4376","null","null","null","null","null","null","null",8,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","97.6","-0.6432","6.4442","Noah Syndergaard",475582,592789,"null","ball",,,,,2,"null","R","R","R","NYM","WSH","B","null","null",0,0,2019,"-0.5962","1.3543","0.1123","3.6047","null","null",665742,0,2,"Top","null","null",,,467092,,"190404_172941","3.4186","-142.1069","-5.2579","-8.8869","34.0097","-12.8052","3.5451","1.6718","null","null","null","97.7200","2299","6.4250",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.0746","null","null","null","null","null","null","null",8,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-04-04","92.7","-0.9787","6.3229","Noah Syndergaard",665742,592789,"walk","ball",,,,,13,"Juan Soto walks.  ","R","L","R","NYM","WSH","B","null","null",3,1,2019,"-1.4558","0.6429","-0.5850","1.0530","null","null","null",0,2,"Top","null","null",,,467092,,"190404_172818","4.2552","-134.8020","-9.1769","-18.9101","27.6301","-22.5123","3.0050","1.4390","null","null","null","93.5480","1923","6.6980",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.8013","null","null","0.70",1,0,0,"null",7,"5","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.3","-0.8638","6.4975","Noah Syndergaard",665742,592789,"null","called_strike",,,,,2,"null","R","L","R","NYM","WSH","S","null","null",3,0,2019,"-0.4437","1.4363","0.1074","3.0396","null","null","null",0,2,"Top","null","null",,,467092,,"190404_172756","3.6826","-143.0489","-7.2652","-6.9905","34.2591","-10.8716","3.0296","1.4997","null","null","null","98.5710","2430","6.5250",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9749","null","null","null","null","null","null","null",7,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-04-04","98.3","-0.6896","6.4616","Noah Syndergaard",665742,592789,"null","ball",,,,,11,"null","R","L","R","NYM","WSH","B","null","null",2,0,2019,"-1.3910","1.0759","-0.9611","3.1890","null","null","null",0,2,"Top","null","null",,,467092,,"190404_172738","2.5209","-142.9791","-5.8812","-19.6888","35.9839","-16.1809","3.0296","1.4505","null","null","null","98.3010","2360","6.5220",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9776","null","null","null","null","null","null","null",7,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-04-04","92.6","-0.9622","6.2950","Noah Syndergaard",665742,592789,"null","ball",,,,,8,"null","R","L","R","NYM","WSH","B","null","null",1,0,2019,"-1.6167","1.0173","0.1519","1.5379","null","null","null",0,2,"Top","null","null",,,467092,,"190404_172719","6.4525","-134.4379","-8.5640","-21.2182","31.2608","-17.9863","3.0787","1.4997","null","null","null","92.7750","1848","6.6850",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.8145","null","null","null","null","null","null","null",7,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-04-04","97.7","-0.7587","6.4745","Noah Syndergaard",665742,592789,"null","ball",,,,,7,"null","R","L","R","NYM","WSH","B","null","null",0,0,2019,"-1.6580","1.3695","-0.5491","1.6910","null","null","null",0,2,"Top","null","null",,,467092,,"190404_172700","4.4666","-141.7737","-10.5128","-23.5322","38.1714","-11.1300","3.1278","1.5323","null","null","null","97.4620","2366","6.7160",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.7839","null","null","null","null","null","null","null",7,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.6","-0.5960","6.5248","Noah Syndergaard",543685,592789,"strikeout","called_strike",,,,,12,"Anthony Rendon called out on strikes.  ","R","R","R","NYM","WSH","S",2,"null",1,2,2019,"-0.6412","1.3382","0.9806","3.3206","null","null","null",2,1,"Top","null","null",,,467092,,"190404_171714","5.7447","-143.3994","-6.3121","-10.1218","33.6899","-12.6127","3.0050","1.4259","null","null","null","98.2310","2241","6.1480",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.3512","null","null","0.00",1,0,0,"null",3,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-04-04","90.7","-0.8456","6.3287","Noah Syndergaard",543685,592789,"null","foul",,,,,8,"null","R","R","R","NYM","WSH","S","null","null",1,2,2019,"-1.6091","0.5897","-0.2763","1.5510","null","null","null",2,1,"Top","null","null",,,467092,,"190404_171647","4.9944","-131.9395","-7.3961","-20.2369","27.5827","-23.7755","3.4110","1.5650","null","null","null","91.7900","1719","6.9230",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.5762","null","null","null","null","null","null","null",3,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-04-04","89.5","-0.6440","6.4558","Noah Syndergaard",543685,592789,"null","foul",,,,,14,"null","R","R","R","NYM","WSH","S","null","null",1,1,2019,"0.3028","0.1281","0.8506","1.2878","null","null","null",2,1,"Top","null","null",,,467092,,"190404_171624","3.0529","-130.2404","-7.0573","2.8538","25.8972","-29.5092","3.4110","1.5650","null","null","null","89.8180","2199","6.3640",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.1358","null","null","null","null","null","null","null",3,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.6","-0.9468","6.5415","Noah Syndergaard",543685,592789,"null","foul",,,,,2,"null","R","R","R","NYM","WSH","S","null","null",1,0,2019,"-0.8444","1.2991","0.1733","3.0372","null","null","null",2,1,"Top","null","null",,,467092,,"190404_171600","4.9704","-143.2826","-7.0128","-12.7006","34.0612","-13.0173","3.4110","1.5650","203","82.2","63.3","98.0870","2262","6.1420",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.3579","null","null","null","null","null","null","null",3,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","99.9","-0.8082","6.5142","Noah Syndergaard",543685,592789,"null","ball",,,,,8,"null","R","R","R","NYM","WSH","B","null","null",0,0,2019,"-0.6522","1.3788","0.0779","1.4147","null","null","null",2,1,"Top","null","null",,,467092,,"190404_171534","3.9631","-144.9531","-11.8218","-10.1139","35.3378","-10.1798","3.1032","1.5243","null","null","null","99.4660","2310","6.3040",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.1951","null","null","null","null","null","null","null",3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.8","-0.7584","6.4700","Noah Syndergaard",572821,592789,"field_out","hit_into_play",,,,,5,"Brian Dozier grounds out, shortstop Amed Rosario to first baseman Pete Alonso.  ","R","R","R","NYM","WSH","X",6,"ground_ball",1,2,2019,"-0.4922","1.2753","0.1703","2.4086","null","null","null",1,1,"Top","115.15","144.92",,,467092,,"190404_171446","3.6608","-143.5864","-8.5051","-7.6494","35.7511","-12.8365","3.2850","1.4870","14","97.2","-8.2","98.2470","2272","6.2200",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.2796","0.245","0.227","0.00",1,0,0,2,2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.1","-0.8967","6.4499","Noah Syndergaard",572821,592789,"null","swinging_strike",,,,,3,"null","R","R","R","NYM","WSH","S","null","null",1,1,2019,"-0.2038","1.2959","0.6089","3.4021","null","null","null",1,1,"Top","null","null",,,467092,,"190404_171422","4.5607","-142.6968","-5.7688","-3.8837","34.2839","-13.2778","3.2850","1.4870","null","null","null","98.2450","2211","6.4920",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.0079","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2019-04-04","89.9","-0.7538","6.4305","Noah Syndergaard",572821,592789,"null","swinging_strike",,,,,14,"null","R","R","R","NYM","WSH","S","null","null",1,0,2019,"0.1877","-0.1969","0.8103","0.9531","null","null","null",1,1,"Top","null","null",,,467092,,"190404_171403","3.4728","-130.7687","-7.1432","1.3779","28.5402","-33.0858","3.2850","1.4870","null","null","null","89.5820","2191","6.1940",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.3059","null","null","null","null","null","null","null",2,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2019-04-04","98.4","-0.6730","6.4864","Noah Syndergaard",572821,592789,"null","ball",,,,,12,"null","R","R","R","NYM","WSH","B","null","null",0,0,2019,"-0.0955","1.4739","1.1130","2.5804","null","null","null",1,1,"Top","null","null",,,467092,,"190404_171346","5.0887","-143.0954","-8.5984","-2.5090","33.4677","-10.0081","2.9313","1.3767","null","null","null","98.7470","2186","6.5490",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9504","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-04-04","98.1","-0.8869","6.3999","Noah Syndergaard",594809,592789,"strikeout","swinging_strike",,,,,2,"Adam Eaton strikes out swinging.  ","R","L","R","NYM","WSH","S",2,"null",3,2,2019,"-0.1857","1.3277","0.1259","3.3231","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171317","3.1777","-142.7534","-5.9375","-3.2769","32.8397","-12.8157","3.2850","1.4870","null","null","null","98.3630","2186","6.4340",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.0652","null","null","0.00",1,0,0,"null",1,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-04-04","97.8","-0.7197","6.4100","Noah Syndergaard",594809,592789,"null","called_strike",,,,,6,"null","R","L","R","NYM","WSH","S","null","null",3,1,2019,"-1.3212","0.9895","0.3287","2.4141","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171258","5.9139","-142.2229","-7.5691","-19.3870","34.1770","-17.1157","2.9313","1.3521","null","null","null","97.9560","2247","6.5210",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9789","null","null","null","null","null","null","null",1,"5","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.3","-0.9641","6.4042","Noah Syndergaard",594809,592789,"null","ball",,,,,12,"null","R","L","R","NYM","WSH","B","null","null",2,1,2019,"-0.5131","1.2434","0.5154","3.7458","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171240","5.1978","-143.1444","-4.6486","-8.2029","31.2866","-14.2400","2.9068","1.3767","null","null","null","98.5930","2246","6.2940",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.2051","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","97.5","-0.4716","6.4243","Noah Syndergaard",594809,592789,"null","called_strike",,,,,3,"null","R","L","R","NYM","WSH","S","null","null",2,0,2019,"-0.4573","1.3045","0.6410","2.9701","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171223","4.0308","-141.9195","-6.7777","-7.0500","30.8038","-13.2991","2.8819","1.3764","null","null","null","97.6190","2199","6.2250",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.2749","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-04-04","97.5","-0.6743","6.3743","Noah Syndergaard",594809,592789,"null","ball",,,,,4,"null","R","L","R","NYM","WSH","B","null","null",1,0,2019,"-1.4546","0.6292","-0.3914","1.9314","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171204","4.1405","-141.7953","-7.9082","-20.6853","32.4110","-22.0336","3.0050","1.4013","null","null","null","97.8690","2046","6.5280",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"53.9711","null","null","null","null","null","null","null",1,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-04-04","98.3","-0.9454","6.6004","Noah Syndergaard",594809,592789,"null","ball",,,,,11,"null","R","L","R","NYM","WSH","B","null","null",0,0,2019,"-0.5776","1.4516","-0.7908","4.3326","null","null","null",0,1,"Top","null","null",,,467092,,"190404_171144","1.7433","-143.0243","-3.9380","-8.2437","37.4206","-11.8266","3.1278","1.4505","null","null","null","97.4810","2314","6.1390",565990,592789,467092,624413,429664,643446,642708,607043,501571,624424,"54.3610","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-03-30","97.9","-0.6296","6.3913","Noah Syndergaard",572821,592789,"strikeout","swinging_strike",,,,,1,"Brian Dozier strikes out swinging.  ","R","R","R","WSH","NYM","S",2,"null",0,2,2019,"-0.4090","1.2374","-0.3643","3.2353","null","null","null",2,6,"Bot","null","null",,,467092,,"190330_190702","1.6726","-142.5584","-5.9672","-5.9943","30.6764","-14.0369","3.3190","1.5130","null","null","null","98.6280","2274","6.5150",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.9840","null","null","0.00",1,0,0,"null",52,"4","4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"CH","2019-03-30","91.0","-0.7866","6.2281","Noah Syndergaard",572821,592789,"null","foul",,,,,5,"null","R","R","R","WSH","NYM","S","null","null",0,2,2019,"-1.1686","0.6862","0.0264","2.1229","null","null","null",2,6,"Bot","null","null",,,467092,,"190330_190626","4.5769","-132.3437","-5.8538","-14.7740","29.8398","-23.0035","3.3190","1.5130","81","79.0","85.4","91.0890","1963","6.5030",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.9967","null","null","null","null","null","null","null",52,"3","Changeup",4,4,4,4,4,4,4,4,"Strategic","Standard"
"CH","2019-03-30","91.3","-0.9346","6.2373","Noah Syndergaard",572821,592789,"null","swinging_strike",,,,,9,"null","R","R","R","WSH","NYM","S","null","null",0,1,2019,"-1.2266","0.5915","0.5267","1.4678","null","null","null",2,6,"Bot","null","null",,,467092,,"190330_190603","6.3976","-132.7586","-7.4145","-16.0622","30.1375","-23.6542","3.3190","1.5130","null","null","null","91.6850","1895","6.6980",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.8014","null","null","null","null","null","null","null",52,"2","Changeup",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"SI","2019-03-30","98.3","-0.7283","6.3846","Noah Syndergaard",572821,592789,"null","called_strike",,,,,3,"null","R","R","R","WSH","NYM","S","null","null",0,0,2019,"-1.5134","0.4048","0.5098","2.8700","null","null","null",2,6,"Bot","null","null",,,467092,,"190330_190542","6.8857","-142.8385","-4.9127","-22.3564","37.6308","-25.6260","2.9291","1.2046","null","null","null","97.8290","2246","6.4310",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"54.0687","null","null","null","null","null","null","null",52,"1","Sinker",4,4,4,4,4,4,4,4,"Infield shift","Standard"
"FF","2019-03-30","98.0","-0.5185","6.4574","Noah Syndergaard",435559,592789,"sac_fly","hit_into_play_score",,,,,2,"Kurt Suzuki out on a sacrifice fly to left fielder Jeff McNeil.   Juan Soto scores.  ","R","R","R","WSH","NYM","X",7,"line_drive",0,2,2019,"-0.2563","1.4536","-0.0055","3.2058",665742,"null","null",1,6,"Bot","74.81","59.24",,,467092,,"190330_190508","1.9781","-142.5970","-6.6207","-3.9605","35.1834","-11.0777","3.3190","1.5130","351","96.7","22.3","97.7520","2300","6.3180",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"54.1812","0.348","0.413","0.00",1,0,0,5,51,"6","4-Seam Fastball",3,4,3,4,4,3,3,4,"Strategic","Standard"
"CH","2019-03-30","91.0","-0.6272","6.1674","Noah Syndergaard",435559,592789,"null","foul",,,,,9,"null","R","R","R","WSH","NYM","S","null","null",0,2,2019,"-1.2669","0.7282","0.7357","1.7536",665742,"null","null",1,6,"Bot","null","null",,,467092,,"190330_190427","6.3308","-132.4472","-6.9151","-16.6978","27.2245","-22.0672","3.3190","1.5130","null","null","null","92.6770","2001","7.1920",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.3076","null","null","null","null","null","null","null",51,"5","Changeup",3,4,3,4,4,3,3,4,"Strategic","Standard"
"FF","2019-03-30","98.1","-0.4646","6.3801","Noah Syndergaard",435559,592789,"null","foul",,,,,12,"null","R","R","R","WSH","NYM","S","null","null",0,2,2019,"-0.4539","1.4509","2.0291","2.4916",665742,"null","null",1,6,"Bot","null","null",,,467092,,"190330_190400","7.8700","-142.5625","-8.5161","-8.0272","31.2513","-10.3479","3.3190","1.5130","207","74.2","39.0","99.0250","2236","6.7720",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.7271","null","null","null","null","null","null","null",51,"4","4-Seam Fastball",3,4,3,4,4,3,3,4,"Strategic","Standard"
"CH","2019-03-30","90.9","-0.7359","6.2346","Noah Syndergaard",435559,592789,"null","foul",,,,,8,"null","R","R","R","WSH","NYM","S","null","null",0,2,2019,"-1.3073","0.6940","0.2670","1.4208",665742,"null","null",1,6,"Bot","null","null",,,467092,,"190330_190315","5.3458","-132.1429","-7.6833","-16.5402","26.8791","-22.6040","3.3190","1.5130","null","null","null","91.3540","1799","6.5160",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.9834","null","null","null","null","null","null","null",51,"3","Changeup",3,4,3,4,4,3,3,4,"Strategic","Standard"
"CH","2019-03-30","90.9","-0.7851","6.1944","Noah Syndergaard",435559,592789,"null","swinging_strike",,,,,14,"null","R","R","R","WSH","NYM","S","null","null",0,1,2019,"-1.3140","0.5545","1.1769","0.6608",665742,"null","null",1,6,"Bot","null","null",,,467092,,"190330_190244","7.8208","-132.0522","-9.2267","-17.2135","26.6289","-23.8993","3.3190","1.5130","null","null","null","91.6790","1636","6.7310",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.7684","null","null","null","null","null","null","null",51,"2","Changeup",3,4,3,4,4,3,3,4,"Strategic","Standard"
"CH","2019-03-30","90.9","-0.8836","6.2133","Noah Syndergaard",435559,592789,"null","swinging_strike",,,,,14,"null","R","R","R","WSH","NYM","S","null","null",0,0,2019,"-1.1312","0.7061","0.1270","1.1798",665742,"null","null",1,6,"Bot","null","null",,,467092,,"190330_190218","5.0396","-132.3267","-8.3626","-14.5553","25.9677","-22.2424","3.3190","1.5130","null","null","null","92.0470","1585","6.7750",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.7242","null","null","null","null","null","null","null",51,"1","Changeup",3,4,3,4,4,3,3,4,"Strategic","Standard"
"SL","2019-03-30","89.1","-0.8461","6.3074","Noah Syndergaard",475582,592789,"field_out","hit_into_play",,,,,9,"Ryan Zimmerman grounds out, shortstop Amed Rosario to first baseman Pete Alonso.   Juan Soto to 3rd.  ","R","R","R","WSH","NYM","X",6,"ground_ball",1,0,2019,"0.2215","0.1672","0.2911","2.0677","null",665742,"null",0,6,"Bot","116.93","147.65",,,467092,,"190330_190135","2.3236","-129.6506","-4.7343","2.0125","26.1346","-29.5674","3.4900","1.6010","4","89.5","-30.2","88.8870","2238","6.0780",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"54.4212","0.085","0.071","0.00",1,0,0,2,50,"2","Slider",3,4,3,4,4,3,3,4,"Standard","Standard"
"SL","2019-03-30","89.4","-0.7329","6.3361","Noah Syndergaard",475582,592789,"null","ball",,,,,14,"null","R","R","R","WSH","NYM","B","null","null",0,0,2019,"0.2559","0.0905","0.8888","1.0352","null",665742,"null",0,6,"Bot","null","null",,,467092,,"190330_190106","3.4534","-129.9960","-7.2198","2.1610","27.3749","-29.8537","3.4611","1.5938","null","null","null","89.2320","null","6.2360",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"54.2638","null","null","null","null","null","null","null",50,"1","Slider",3,4,3,4,4,3,3,4,"Standard","Standard"
"CH","2019-03-30","90.6","-0.7869","6.1413","Noah Syndergaard",665742,592789,"double","hit_into_play_no_out",,,,,8,"Juan Soto doubles (1) on a ground ball to right fielder Michael Conforto.  ","R","L","R","WSH","NYM","X",9,"ground_ball",1,2,2019,"-1.3527","0.2487","-0.2307","1.8562","null","null","null",0,6,"Bot","135.21","82.12",,,467092,,"190330_190018","4.3525","-132.0055","-5.4024","-16.9496","26.4791","-28.3197","3.4110","1.5650","9","93.8","-10.1","91.6180","1622","6.7030",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.7963","0.232","0.222","1.25",1,1,1,2,49,"5","Changeup",3,4,3,4,4,3,3,4,"Standard","Standard"
"FF","2019-03-30","97.4","-0.7513","6.4153","Noah Syndergaard",665742,592789,"null","foul",,,,,12,"null","R","L","R","WSH","NYM","S","null","null",1,2,2019,"-0.3654","1.2320","1.3006","3.3939","null","null","null",0,6,"Bot","null","null",,,467092,,"190330_185940","6.3977","-141.7377","-5.5295","-6.3429","29.6229","-14.3256","3.4110","1.5650","323","92.1","41.6","98.3640","2278","6.6360",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.8631","null","null","null","null","null","null","null",49,"4","4-Seam Fastball",3,4,3,4,4,3,3,4,"Standard","Standard"
"SL","2019-03-30","88.1","-0.8505","6.3664","Noah Syndergaard",665742,592789,"null","ball",,,,,9,"null","R","L","R","WSH","NYM","B","null","null",0,2,2019,"0.2252","-0.1522","0.2893","1.4087","null","null","null",0,6,"Bot","null","null",,,467092,,"190330_185910","2.2950","-128.2217","-5.5905","1.9620","27.2990","-32.8775","2.9045","1.5293","null","null","null","87.6010","2208","6.0320",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"54.4677","null","null","null","null","null","null","null",49,"3","Slider",3,4,3,4,4,3,3,4,"Standard","Standard"
"CH","2019-03-30","89.3","-0.8866","6.2221","Noah Syndergaard",665742,592789,"null","foul_bunt",,,,,4,"null","R","L","R","WSH","NYM","S","null","null",0,1,2019,"-1.3448","0.6641","-0.7560","2.1448","null","null","null",0,6,"Bot","null","null",,,467092,,"190330_185838","3.1848","-130.0881","-5.5061","-16.0604","25.4352","-23.6657","3.4110","1.5650","114","53.0","25.7","90.0330","1526","6.5260",565896,592789,467092,624413,429664,605204,642708,643446,607043,624424,"53.9731","null","null","null","null","null","null","null",49,"2","Changeup",3,4,3,4,4,3,3,4,"Standard","Standard"
